Temperature,Humidity,AQI,Season,air_pressure,Cocoon_SuccessRate
28.11599385,60.34251778,120.7932612,Rainy,1013.654591,0.729
27.93030082,83.59684339,187.4007657,Stress,1012.503779,0.094
32.65715793,61.30157065,56.54461039,Summer,1007.91363,0.463
26.67351843,88.42157163,101.5519118,Rainy,1014.521891,0.689
26.74910103,80.85719858,194.1385596,Stress,1013.478326,0.086
31.60051749,61.25772112,182.2365303,Stress,1008.829161,0.015
22.64554833,64.53181843,121.8903533,Winter,1017.780466,0.678
32.32481598,77.12857679,107.7592208,Rainy,1009.287812,0.655
24.21698238,85.86621404,84.54318042,Rainy,1015.211545,0.77
34.23536547,75.23945921,89.04031876,Rainy,1007.8875,0.597
23.62772044,88.53967088,187.6186837,Stress,1016.361539,0.034
30.55821116,70.62412154,181.3258965,Stress,1009.829533,0.059
31.77443029,80.61813496,185.6632933,Stress,1008.882349,0.026
34.80513353,77.14184831,187.6888206,Stress,1008.242923,0
33.74204084,63.44039271,97.08695646,Summer,1008.566896,0.456
20.02451038,81.61518377,192.6935046,Stress,1019.193318,0.004
32.10160931,69.37838768,152.8353512,Summer,1008.479563,0.438
20.76573744,75.44045973,155.5092302,Rainy,1018.736934,0.609
26.77460224,70.04928179,118.2556315,Rainy,1011.984524,0.757
22.12911002,83.31822215,139.2498714,Rainy,1016.523938,0.677
25.55191414,84.87075797,102.6890912,Rainy,1014.330491,0.776
28.55401361,74.44362493,158.1923497,Transitional,1011.319735,0.516
30.66892555,69.08965746,150.0999649,Summer,1010.14797,0.485
20.10141125,66.96229467,59.60386545,Winter,1018.557068,0.594
21.76057261,70.55164047,128.0896123,Winter,1017.915623,0.621
31.73697403,84.00857289,188.5665908,Stress,1008.615366,0.023
34.76740628,62.49556599,173.0054002,Rainy,1008.173104,0.482
33.21192315,75.41140749,65.74069781,Rainy,1009.245738,0.628
27.14157701,73.5447669,151.944037,Transitional,1012.435055,0.518
26.00958363,70.96980332,187.8058986,Stress,1014.219531,0.093
22.62362393,88.87508324,150.0110971,Rainy,1016.604917,0.584
32.26422181,69.63065677,134.5918762,Summer,1008.888207,0.459
25.08387095,89.29420884,193.4497566,Stress,1014.377427,0.003
24.49285311,77.02942759,101.3933635,Rainy,1013.870715,0.778
26.75145916,73.87716029,61.79452152,Rainy,1013.273692,0.767
29.56411554,66.78671668,96.1892679,Summer,1010.890099,0.577
30.60286223,79.24119181,189.9010768,Stress,1010.458737,0.048
20.93120089,88.60596781,149.1439702,Rainy,1018.598362,0.537
22.01111486,88.58140251,144.0562548,Rainy,1017.020482,0.581
31.14973798,84.8966102,197.7736059,Stress,1010.153362,0.027
26.68138929,87.7886311,184.8544796,Stress,1014.013329,0.047
25.78315227,75.92971177,87.33587504,Rainy,1014.625715,0.767
33.63708101,74.92938655,194.9884552,Stress,1008.057084,0
29.33737498,69.42417984,88.41281927,Summer,1011.90638,0.584
31.35059607,80.71933305,101.6414714,Rainy,1010.351118,0.693
33.26209243,61.17015931,75.26160406,Summer,1008.933756,0.443
31.4425998,68.46738618,97.55937332,Summer,1010.119057,0.521
22.8622005,62.55593273,181.4700233,Stress,1016.198705,0.081
30.98825149,75.72914433,173.0673616,Rainy,1011.324709,0.602
28.23411588,77.48746222,181.5782838,Stress,1011.876378,0.111
31.10057366,65.05954337,75.16588714,Summer,1009.947031,0.531
26.08059761,80.56535054,75.07052978,Rainy,1014.794291,0.767
29.88709353,84.43636737,95.66212156,Rainy,1011.016363,0.728
20.14473374,78.3916797,90.10075825,Winter,1019.455582,0.596
29.6596596,66.23305661,62.01823507,Summer,1011.614266,0.574
32.13456455,64.80168275,154.3171474,Summer,1009.381114,0.456
34.62818113,75.20451471,181.1760099,Stress,1006.875816,0
22.81132241,76.27676577,196.0151299,Stress,1015.485697,0.071
20.3743075,82.90558319,196.1992882,Stress,1017.739508,0.009
22.55545159,70.77200108,51.37744461,Winter,1017.548087,0.676
34.20444097,73.63450177,123.1040388,Rainy,1007.80053,0.577
26.31080977,66.97670786,186.6927244,Stress,1015.157221,0.094
24.9863058,60.45958011,184.0092087,Stress,1015.506448,0.071
22.21467235,64.45538787,90.46846422,Winter,1017.119423,0.682
29.85614069,79.73401556,195.1062083,Stress,1011.707345,0.06
28.76122931,71.62950674,148.6641662,Rainy,1011.343775,0.704
28.14530951,61.60963172,185.4748628,Stress,1012.908044,0.094
28.25925616,74.32396766,115.8259951,Rainy,1013.023005,0.778
33.58131484,78.6429824,164.5166732,Rainy,1007.733668,0.537
28.95352679,71.65144958,192.437059,Stress,1012.45838,0.083
27.4435304,72.13177544,142.4488376,Transitional,1012.850254,0.531
23.3790528,68.66809435,180.3151408,Stress,1017.167603,0.102
23.3967291,62.7958283,51.13546462,Winter,1016.848753,0.701
20.90965541,71.31708205,195.3223069,Stress,1019.488288,0.023
28.35657459,67.47338975,186.8731978,Stress,1011.654453,0.102
27.8013111,77.70459253,194.0577024,Stress,1012.057419,0.086
29.91299133,81.17822653,62.55668771,Rainy,1011.65294,0.726
34.68462722,83.68287313,180.638902,Stress,1007.753681,0
34.98757796,70.16580955,74.57397648,Summer,1007.687417,0.414
28.65246729,77.60103512,187.33907,Stress,1011.88393,0.095
29.77843692,67.74629952,143.46386,Summer,1011.435103,0.521
27.31573134,73.34693324,187.8173847,Stress,1012.11465,0.093
26.64365936,80.10408377,100.6955568,Rainy,1012.618407,0.779
33.67971878,76.19154778,183.7623624,Stress,1007.815049,0
33.34183071,62.80867415,195.3410572,Stress,1008.21009,0
20.74797673,71.38343618,97.64367145,Winter,1018.219953,0.615
30.22117931,67.81699961,115.0138763,Summer,1011.586925,0.548
26.98623274,82.41384687,194.9020214,Stress,1012.805843,0.085
21.23624263,85.31054182,121.9939783,Rainy,1016.878837,0.687
22.07928866,68.29980134,87.01723852,Winter,1017.904118,0.66
25.64109465,86.1589814,187.6775226,Stress,1014.477135,0.083
27.47482339,82.75852663,196.2251094,Stress,1012.917154,0.084
26.76549849,89.3610805,162.0245281,Rainy,1013.007022,0.574
20.39335078,88.83988584,169.2254786,Rainy,1017.696343,0.483
20.90787958,63.52294384,76.27261053,Winter,1019.23653,0.627
28.00538937,79.11246931,63.31787996,Rainy,1012.57039,0.791
32.87825477,88.19815648,193.987171,Stress,1007.813881,0
33.48918143,65.24182533,175.0180196,Rainy,1008.185445,0.524
20.43423384,63.77260924,142.4412598,Winter,1019.180398,0.566
20.52325389,82.3667849,195.9940372,Stress,1018.344546,0.013
28.94255006,70.2040838,198.2891723,Stress,1011.248393,0.077
28.65077642,72.89359308,164.2902918,Rainy,1011.68595,0.685
26.77922328,85.70536677,146.9173927,Rainy,1012.886916,0.707
31.55735901,63.99804392,92.43403931,Summer,1009.2601,0.529
24.44217836,66.59367921,59.06054426,Rainy,1016.263245,0.767
20.68361873,74.33535915,134.8692237,Winter,1018.685829,0.576
23.99940773,63.34739409,104.811899,Winter,1015.751724,0.746
26.1811929,77.6241247,193.6878095,Stress,1014.587838,0.087
28.98541706,73.33601335,156.9041568,Transitional,1011.562492,0.505
27.18579189,63.7119685,89.27334637,Rainy,1014.119666,0.779
21.5940941,75.96944875,195.4370559,Stress,1018.030312,0.041
26.34143971,77.92740582,190.4997435,Stress,1013.561273,0.09
20.51054843,78.75445722,63.97969009,Winter,1018.494551,0.608
24.5367206,67.06201565,89.55856456,Rainy,1015.512237,0.767
28.06081966,77.57838245,199.4256258,Stress,1012.664418,0.096
33.24995052,70.8147402,50.61478741,Summer,1008.227875,0.467
32.9361249,77.66857896,55.67323126,Rainy,1008.709906,0.636
33.40128461,62.38420484,196.0128636,Stress,1008.253323,0
33.02439556,70.24945563,131.0966339,Summer,1008.01909,0.441
20.00336965,79.08666551,147.5385748,Winter,1018.388476,0.535
21.51714352,79.26061878,65.36302476,Winter,1018.826834,0.641
20.40922661,65.64295682,190.6359392,Stress,1019.034316,0.015
26.85089802,65.20608476,187.1522226,Stress,1013.39909,0.094
27.79043166,74.59432019,190.4373413,Stress,1013.099584,0.09
30.37674784,65.13866276,146.6822378,Summer,1009.367591,0.498
21.56736319,66.07770453,108.4073507,Winter,1017.072184,0.643
34.14228997,63.60122269,62.66850587,Summer,1007.86662,0.447
29.14382463,70.00912464,133.4306188,Summer,1012.815238,0.554
34.87470717,70.31299041,84.38706319,Summer,1006.667707,0.418
21.0310097,77.21121275,98.2087664,Winter,1018.622078,0.625
20.7794439,83.70497801,194.1795214,Stress,1018.816525,0.021
28.03001427,63.53181809,166.6990578,Rainy,1012.93414,0.706
34.91121764,63.10511488,135.8839796,Summer,1007.561353,0.378
30.7654629,62.19749799,155.979481,Summer,1011.12501,0.463
28.42000103,73.67277282,158.307303,Transitional,1012.382425,0.521
24.10251094,87.79327412,132.7411903,Rainy,1015.932234,0.664
28.0522894,83.42074027,196.4990524,Stress,1012.541614,0.099
22.49846784,73.21370949,87.73472373,Winter,1017.056797,0.674
23.30738638,69.73064286,78.40348662,Winter,1016.906894,0.713
23.43025236,65.04065079,86.91228855,Winter,1015.948035,0.716
34.35698497,60.05338497,54.32510798,Summer,1007.143343,0.397
25.73595247,63.50541114,180.7543356,Stress,1013.802203,0.103
28.47762574,78.11869184,130.9551051,Rainy,1011.896384,0.738
34.64020202,69.38472964,192.5379067,Stress,1007.234112,0
22.80016878,87.77883168,183.1952763,Stress,1016.395403,0.035
25.67820233,63.54562523,199.0380418,Stress,1014.107553,0.084
25.18237899,87.66542842,181.2500687,Stress,1014.912877,0.054
31.25993391,63.35985385,149.6668326,Summer,1010.343039,0.471
30.15453961,80.81788471,190.4113715,Stress,1011.413536,0.058
33.11694722,74.82219875,187.3490899,Stress,1008.648634,0
32.05258192,68.1642989,92.51978181,Summer,1009.109409,0.502
34.0905989,83.59294746,195.9955261,Stress,1007.139776,0
29.79723858,69.67636252,106.3180013,Summer,1011.090417,0.573
32.6621648,64.17537292,59.02092288,Summer,1009.195039,0.498
23.50110557,64.34240501,180.2631504,Stress,1015.539078,0.116
33.62216572,60.23738069,145.1577495,Summer,1007.811669,0.369
24.09601641,70.60803986,146.8460004,Rainy,1015.159225,0.705
34.81883058,67.89785044,181.1128045,Stress,1006.853203,0
33.85257072,64.72764609,114.7785345,Summer,1008.643523,0.46
34.18410438,69.61323656,145.2078357,Summer,1007.118733,0.386
20.32474315,79.59339162,75.29388415,Winter,1019.623161,0.602
25.67683923,78.88542472,186.1040826,Stress,1014.672237,0.094
34.69057393,62.28803425,187.9129491,Stress,1007.634021,0
34.72031225,63.8800409,197.138551,Stress,1007.15105,0
31.59066519,80.79537061,57.77270172,Rainy,1009.765089,0.676
28.52743998,64.17149677,103.88507,Rainy,1012.779991,0.802
27.20595965,76.1590047,146.5487713,Transitional,1012.454871,0.526
31.02504319,87.32478073,77.31453117,Rainy,1011.094067,0.646
27.05490818,87.95212324,110.4894877,Rainy,1013.498023,0.69
33.31926649,85.22757426,165.3513367,Rainy,1007.43991,0.56
32.06484149,68.87773402,69.1656448,Summer,1009.268624,0.502
21.68598467,74.91205474,181.0149282,Stress,1018.10976,0.059
30.91486981,68.71227759,114.1128589,Summer,1009.515376,0.528
27.83983733,66.32576573,199.8706419,Stress,1012.546516,0.08
21.29361232,66.2929293,128.923362,Winter,1018.386958,0.605
21.78934787,61.64980631,183.6706004,Stress,1016.743149,0.044
21.77969292,71.23152863,90.67694775,Winter,1016.606953,0.65
25.21434053,68.73366186,187.3635732,Stress,1014.522221,0.094
20.96746235,76.63377945,67.29088399,Winter,1019.132106,0.623
23.86091567,83.88211981,165.3963412,Rainy,1016.766689,0.698
32.97358185,71.13757594,52.88238821,Summer,1008.005572,0.475
34.89840296,62.26605459,70.42626979,Summer,1007.382686,0.407
21.91433762,65.02011218,122.3527105,Winter,1017.44912,0.635
30.71583338,64.88114836,100.6479145,Summer,1010.458268,0.576
28.81962986,86.84909543,112.6008586,Rainy,1011.29561,0.721
32.42962937,60.72905848,151.248229,Summer,1009.538792,0.402
30.90299532,71.59704578,130.227599,Summer,1010.393329,0.506
34.80888877,66.28639426,148.4062356,Summer,1006.877133,0.363
21.57400149,66.03385792,57.19162045,Winter,1018.25177,0.643
30.3705577,71.3580872,95.73343794,Summer,1010.858129,0.553
23.85818343,62.52845024,62.42981985,Winter,1015.785868,0.713
31.23907349,80.18145742,195.7937775,Stress,1010.205487,0.027
28.44052303,82.25530845,145.8444368,Rainy,1011.814483,0.718
23.18381577,73.51404121,87.12363581,Winter,1016.386952,0.71
32.84042844,85.15748255,140.3647612,Rainy,1007.70454,0.612
32.65242677,85.04589284,189.8745343,Stress,1009.154131,0.017
21.4396206,60.17685775,62.66736678,Winter,1018.728237,0.603
30.57781008,62.17841457,66.72594075,Summer,1011.341704,0.536
21.57228836,77.42376047,70.93629292,Winter,1017.146803,0.643
21.51014819,60.30538007,142.3999287,Winter,1017.445169,0.559
23.06498073,66.65705266,100.478631,Winter,1015.967211,0.718
32.38671857,64.0221492,92.82041575,Summer,1008.978682,0.504
31.3874163,67.70159696,116.6016648,Summer,1009.495769,0.511
31.11408426,72.02988946,66.74378123,Rainy,1009.999712,0.69
20.71853346,65.92145279,72.07006674,Winter,1018.294696,0.615
34.1101737,76.68678853,59.28597627,Rainy,1008.059586,0.601
31.19285977,61.92555643,188.1932821,Stress,1011.141908,0.024
22.61933892,73.68673946,189.1277986,Stress,1016.906838,0.073
24.26473336,83.58963166,98.44324179,Rainy,1015.341982,0.767
32.0693919,71.25163137,105.2144969,Summer,1008.681127,0.507
23.30249252,70.14313868,72.40373006,Winter,1014.694525,0.713
32.62530091,65.53013055,129.7309104,Summer,1009.394438,0.455
25.78429651,69.14869227,199.1206307,Stress,1013.272927,0.081
34.34534313,61.55172859,65.04551254,Summer,1006.934952,0.415
34.81506489,81.94973439,196.1344928,Stress,1006.959318,0
27.76818282,73.9008259,113.5448149,Rainy,1012.542417,0.763
20.17275603,74.6941541,129.9395886,Winter,1018.695899,0.566
22.571005,63.96719919,99.39039886,Winter,1016.067255,0.688
24.71766783,83.96868264,184.9006522,Stress,1015.445595,0.096
31.51989572,77.19800063,132.1126706,Rainy,1009.999633,0.645
31.90119642,71.88595623,96.59015405,Summer,1009.316146,0.507
27.38730521,65.85938612,115.0835682,Rainy,1013.224737,0.761
30.24009137,60.55303884,67.03913741,Summer,1011.516492,0.526
29.41060831,85.91938107,82.85881188,Rainy,1011.453631,0.738
31.1242659,69.26724973,126.8551174,Summer,1010.018865,0.504
22.75662422,65.23182904,51.09122027,Winter,1016.429345,0.683
22.09925831,78.07634703,56.81648921,Winter,1017.277908,0.661
31.30967574,63.45876177,156.9286772,Summer,1010.39334,0.461
21.67638421,78.45727858,86.07755797,Winter,1017.065343,0.647
32.66592307,69.00156867,143.3070073,Summer,1009.189074,0.434
26.13249674,76.95641023,196.4347966,Stress,1014.420987,0.084
21.08118177,69.6373439,64.9618723,Winter,1019.270772,0.627
27.21153974,86.15305828,193.5613481,Stress,1012.396172,0.077
34.31856865,78.34794388,71.26170051,Rainy,1007.500471,0.594
30.32991156,75.06986939,199.0489393,Stress,1011.301923,0.045
30.61541322,85.71835224,142.1218145,Rainy,1010.166555,0.659
31.53143124,74.68040599,114.6130364,Rainy,1009.885808,0.67
26.79753247,73.30305146,188.5462969,Stress,1013.847188,0.092
22.98834974,85.01221561,189.2746511,Stress,1016.688405,0.099
28.50061463,69.30335266,188.6571608,Stress,1011.61026,0.097
22.13863768,77.94955469,112.5264437,Winter,1017.067393,0.656
20.64291264,64.09381813,112.8786594,Winter,1019.885747,0.619
21.81891405,70.3520823,148.1336079,Winter,1016.931472,0.595
27.21747569,69.03405934,75.43724495,Rainy,1014.830241,0.767
30.93333309,68.98219212,106.1893419,Summer,1010.694592,0.539
32.0786572,71.37359677,97.88172532,Summer,1010.174735,0.502
31.59793524,66.69634307,186.0670613,Stress,1010.575395,0.03
31.57941089,69.34341941,76.36922673,Summer,1010.163371,0.517
32.9120161,66.42726579,153.501186,Summer,1008.429763,0.413
20.71931529,61.26039035,92.79318925,Winter,1017.567123,0.592
22.1859498,69.78753096,53.62029947,Winter,1017.04073,0.663
32.0608026,67.64188783,85.74550103,Summer,1009.390391,0.502
21.44777962,73.4707735,128.9051046,Winter,1018.422181,0.61
28.9716407,73.03546748,76.21338735,Rainy,1012.376843,0.768
30.1570372,70.9568989,165.4781065,Rainy,1011.702314,0.638
34.43976005,67.19367749,99.6773681,Summer,1007.287309,0.431
24.35567462,85.4708937,54.21740257,Rainy,1016.319838,0.78
26.79598966,73.48699243,176.9605096,Rainy,1013.821982,0.662
34.61606451,89.72350208,183.1193615,Stress,1008.148108,0
20.38572923,72.8198649,88.70647763,Winter,1019.092191,0.603
21.42647733,75.61435863,50.9338261,Winter,1017.536545,0.638
33.1894634,66.95530954,156.9701259,Summer,1008.294544,0.399
32.97315587,70.47866175,135.4380069,Summer,1007.835595,0.436
23.6495153,61.43456758,50.89368932,Winter,1016.157751,0.692
33.65694274,61.81778816,58.30672173,Summer,1008.627967,0.439
33.99817685,73.95641142,186.8673325,Stress,1006.908883,0
30.92407613,67.59890153,62.71361687,Summer,1010.276721,0.536
27.87732816,75.90931188,163.7494986,Rainy,1011.880928,0.681
21.27467567,73.71062906,93.07095191,Winter,1018.629564,0.633
27.05119943,66.20958419,125.4953999,Rainy,1013.39283,0.749
20.10967418,70.56307758,108.0572211,Winter,1018.611264,0.595
24.14974913,88.14253514,94.50111391,Rainy,1016.272945,0.687
24.83019591,66.5015078,136.4715311,Rainy,1014.7677,0.72
29.10821988,64.27688421,135.9606153,Summer,1011.969969,0.567
26.84855652,87.36245885,181.2938488,Stress,1013.488794,0.061
25.35214357,82.47163487,86.91293263,Rainy,1014.886408,0.767
20.91576324,61.05471906,193.7842905,Stress,1017.857584,0.005
28.58537335,73.93221457,131.7494813,Transitional,1012.732616,0.553
31.88921822,67.37524599,120.1589607,Summer,1008.935017,0.491
24.39189596,64.449868,144.007189,Rainy,1015.199783,0.726
21.12458376,79.53854234,80.15864687,Winter,1017.563789,0.628
31.50831248,69.85311697,109.140112,Summer,1010.436142,0.517
30.07332567,85.56594478,191.2696328,Stress,1010.097896,0.062
21.31181097,69.18598751,62.94438303,Winter,1017.311497,0.635
22.39928537,68.54263664,105.3097139,Winter,1017.3751,0.675
32.16474578,65.03323888,119.6766451,Summer,1010.153102,0.483
22.16530769,62.56303902,127.2639754,Winter,1018.525182,0.63
33.93403031,68.10648245,144.5583711,Summer,1007.309377,0.395
29.63635685,84.27391565,131.5849383,Rainy,1010.821812,0.702
31.8248663,70.96937986,91.210811,Summer,1009.888601,0.509
20.59520874,63.17101034,98.06160383,Winter,1018.263752,0.612
20.29465588,60.31626808,100.0992641,Winter,1019.800723,0.579
23.97704463,74.09175837,185.9725872,Stress,1015.614331,0.111
26.26385579,84.04152402,148.9733554,Rainy,1014.542931,0.702
23.50478467,78.22298565,180.9804354,Stress,1015.895805,0.104
23.45660142,86.11251013,82.47675951,Rainy,1015.352288,0.755
23.62714589,73.90044612,85.70993057,Winter,1015.503612,0.721
26.70130589,66.90940385,133.0761845,Rainy,1013.380173,0.74
22.75012425,67.35209422,92.49052787,Winter,1016.137051,0.682
31.25535297,71.21861701,119.1993111,Summer,1010.740601,0.511
23.24684138,65.82722576,193.5153143,Stress,1017.560277,0.085
32.05371588,74.49194548,67.90035836,Rainy,1009.61154,0.662
24.18879795,88.462215,80.71294698,Rainy,1015.355665,0.678
28.55615999,61.30124124,183.6059828,Stress,1011.542193,0.083
34.89693093,66.33058275,191.9685939,Stress,1006.732333,0
31.86313483,68.48804411,195.6332146,Stress,1009.645366,0.013
32.44434875,70.02795717,141.3294358,Summer,1008.645549,0.444
29.29989641,81.1998571,191.7814242,Stress,1011.687789,0.076
20.29935578,72.87756732,64.13323185,Winter,1019.543579,0.601
21.4684267,69.26818963,98.74859541,Winter,1018.2581,0.639
33.00902153,62.05819565,157.7841083,Summer,1008.427559,0.391
33.64767961,82.611166,143.2381932,Rainy,1007.620479,0.565
24.44898247,63.07388014,177.3498732,Rainy,1014.998302,0.662
23.65820407,60.70540246,122.4369756,Winter,1016.467493,0.664
32.23006214,65.46719501,99.07009133,Summer,1010.1462,0.497
24.50665176,71.17585538,181.9169316,Stress,1015.423133,0.099
31.73961585,76.49423506,176.362425,Rainy,1009.816577,0.575
27.06233212,65.80616964,86.72883177,Rainy,1012.752102,0.767
28.96435661,77.91719151,158.750098,Transitional,1011.746893,0.503
27.28176433,85.42870287,114.1860017,Rainy,1013.499413,0.776
27.91212659,77.26479862,154.0113278,Transitional,1012.220569,0.515
30.29379675,66.61892302,136.3410563,Summer,1010.424973,0.516
30.24931164,69.688606,77.87142425,Summer,1010.232072,0.557
26.95309143,65.91508816,192.7975148,Stress,1014.015266,0.088
24.1265425,83.64494136,184.6666232,Stress,1015.686315,0.096
33.32806415,70.97422794,85.90745403,Summer,1008.562199,0.464
34.15584191,68.5110101,98.10724167,Summer,1007.354562,0.439
33.07171821,88.23882367,163.9898477,Rainy,1008.948484,0.477
33.48818482,62.36013549,143.3127701,Summer,1007.237909,0.401
20.11068046,76.72510279,105.5537761,Winter,1017.708508,0.598
27.56806794,68.64281173,154.4079647,Rainy,1012.76994,0.694
32.36883047,77.53680226,93.97546044,Rainy,1008.265354,0.653
20.66483384,70.04320169,147.8397205,Winter,1018.903959,0.557
29.24076674,85.2526733,116.8541619,Rainy,1011.664881,0.751
27.3441043,67.34448508,71.41178181,Rainy,1013.807046,0.767
32.66413123,69.0013513,118.6162218,Summer,1008.738905,0.469
30.3933533,66.46411989,87.05447411,Summer,1010.018389,0.552
33.00994968,63.38990695,109.7926969,Summer,1008.72152,0.476
31.17728229,70.17360221,144.3273455,Summer,1008.901383,0.477
29.4917446,66.26127071,96.82821649,Summer,1011.496297,0.579
27.22132208,86.73487102,195.4936046,Stress,1011.913443,0.061
32.62486115,71.2119111,126.9713107,Summer,1009.367565,0.459
33.25356807,78.33140239,162.2155898,Rainy,1007.611184,0.549
20.5684312,81.61489239,173.9538031,Rainy,1017.715009,0.576
32.36045623,68.72534913,50.51646825,Summer,1010.381912,0.493
33.30900206,87.83800662,50.77577746,Rainy,1008.443192,0.561
22.82453082,75.6367537,109.820803,Winter,1017.051506,0.683
24.51595215,67.26211713,167.0216675,Rainy,1014.65749,0.677
23.4240062,63.89716878,107.7499495,Winter,1016.126934,0.716
27.80576386,76.59274523,146.4586512,Transitional,1012.598386,0.526
31.60834622,74.94737736,91.33311508,Rainy,1010.75673,0.676
29.67611262,67.74755919,52.68513067,Summer,1010.55595,0.574
21.79820866,67.93712477,107.9888137,Winter,1018.389063,0.651
24.10125421,79.27865542,198.5090599,Stress,1015.517304,0.081
31.70032922,72.98702273,189.1702902,Stress,1010.223733,0.024
29.22658291,66.6137511,68.51045406,Summer,1011.261224,0.602
22.37579703,64.88309557,50.25634915,Winter,1017.284805,0.692
23.69246925,75.70696261,153.6695384,Rainy,1016.522016,0.709
34.98912373,64.14785992,50.56115778,Summer,1008.20937,0.428
31.57418747,73.69836704,193.790448,Stress,1010.416009,0.022
21.85321765,71.74471488,81.68973137,Winter,1017.613956,0.653
25.36265123,86.10854251,72.71742994,Rainy,1015.18762,0.765
34.92298267,60.39250729,88.9696819,Summer,1007.774409,0.383
20.8266859,67.96843522,182.16026,Stress,1017.751822,0.035
30.12377601,61.12545818,156.127659,Summer,1009.731295,0.469
22.30719041,77.3506458,113.1594589,Winter,1017.460163,0.661
23.19605288,64.74642779,181.5172375,Stress,1015.572088,0.11
25.29166196,83.31467592,187.0610025,Stress,1015.317702,0.094
20.68015829,77.92829884,120.3905225,Winter,1018.682613,0.596
31.09028649,73.11167738,107.0486159,Rainy,1009.465669,0.693
33.46160844,84.82911743,183.0912312,Stress,1008.342647,0
22.2810631,61.25597328,133.8158988,Winter,1016.350922,0.608
20.68896059,61.06217328,149.808411,Winter,1018.690288,0.53
33.33757869,63.31807202,192.4322766,Stress,1008.903498,0
20.86952948,76.2150479,123.496213,Winter,1019.290519,0.598
32.96823671,64.73128938,144.6394885,Summer,1008.845647,0.444
23.62250242,72.87271553,114.4444518,Winter,1015.739574,0.716
21.09908116,67.78374903,119.6720595,Winter,1018.225015,0.611
23.79956782,65.74458574,102.268934,Winter,1016.350536,0.736
23.09942748,67.00439711,84.17362822,Winter,1016.039452,0.707
28.3082837,69.93008273,80.83701179,Rainy,1011.850967,0.784
31.55480833,88.36607639,196.8215748,Stress,1009.974316,0
32.22796097,60.43520758,129.2448751,Summer,1010.022809,0.435
30.37113831,79.95328042,124.7458606,Rainy,1011.213996,0.69
33.89766831,79.5238812,115.0792556,Rainy,1006.982479,0.598
23.46883552,63.20683061,104.9230562,Winter,1016.452757,0.713
20.21732247,78.2943854,90.8469473,Winter,1018.983706,0.598
22.71161282,72.49253224,149.4405385,Winter,1018.155638,0.623
32.45974899,60.32582066,137.4229697,Summer,1008.117266,0.415
22.64157338,67.01662971,115.0794533,Winter,1017.529237,0.669
21.2725247,76.09458005,62.53829104,Winter,1018.154435,0.633
26.22824093,88.91678637,121.3672637,Rainy,1014.192076,0.645
33.33167948,61.47807902,181.0138465,Stress,1008.263058,0
34.68342269,69.64511945,100.9239037,Summer,1007.041802,0.434
23.54273789,84.00968794,188.4649977,Stress,1016.150625,0.097
30.53375902,61.79701734,76.45722237,Summer,1010.593243,0.532
31.73665824,81.70987234,198.1558645,Stress,1010.294063,0.013
24.2091352,89.62462619,62.00105899,Rainy,1016.13879,0.642
32.64671548,60.3927185,147.215921,Summer,1010.139934,0.397
24.78271097,86.17060023,111.6840003,Rainy,1015.353405,0.743
29.00006946,69.80969388,110.5920341,Summer,1011.160494,0.591
21.06811579,65.59869149,108.9754216,Winter,1018.33076,0.626
31.19569569,68.53477232,57.95359174,Summer,1009.67847,0.528
20.24714394,74.62305603,51.71158654,Winter,1018.635823,0.599
32.96809921,64.24237803,120.804067,Summer,1008.428553,0.472
24.89932081,73.5248045,156.1841049,Rainy,1014.098765,0.692
34.95104225,67.84991552,123.7035651,Summer,1006.821488,0.394
26.73332881,76.40361211,149.8527637,Rainy,1013.894177,0.701
21.58882157,79.26775548,51.06499555,Winter,1017.727502,0.644
33.47506983,63.45818467,94.2907866,Summer,1008.762743,0.465
25.22316877,67.40946742,180.7873152,Stress,1014.865714,0.1
28.54118793,81.38628387,139.1878351,Rainy,1013.718229,0.724
29.70531562,61.25064335,149.4738458,Summer,1010.396267,0.492
22.64034208,74.40407958,80.04696529,Winter,1017.219236,0.679
20.99493594,67.03444305,60.36980988,Winter,1017.950356,0.624
29.79293048,77.3614061,193.2844326,Stress,1010.703292,0.063
32.88695713,68.1229986,137.0055155,Summer,1009.736019,0.437
28.520163,74.45369875,196.9127942,Stress,1011.694316,0.088
29.66608652,66.88037193,58.09336585,Summer,1011.787846,0.574
33.84653907,62.07560066,55.81775499,Summer,1008.472392,0.436
22.76671671,77.54201554,182.3005812,Stress,1017.030325,0.084
34.17157577,66.07378969,104.7481775,Summer,1007.21128,0.444
20.43368634,68.66273391,71.85870661,Winter,1018.520999,0.605
23.80019301,67.8282052,93.23517856,Winter,1015.706104,0.726
20.5133529,89.56881557,195.8386657,Stress,1018.323335,0
24.98651562,64.87490814,198.9083082,Stress,1014.909544,0.097
31.11534025,67.12685957,148.8209999,Summer,1010.664746,0.473
30.70805334,60.50370934,90.99210997,Summer,1009.74669,0.512
27.62182875,69.5782593,139.7914732,Rainy,1012.722341,0.715
32.01544326,87.45564872,192.4434321,Stress,1009.790777,0
20.23184475,68.29142175,136.3863041,Winter,1019.220081,0.559
33.2948643,64.54004588,131.4990089,Summer,1008.87381,0.451
30.0589326,70.318787,166.8642818,Rainy,1010.707313,0.639
22.8034511,60.8167775,129.106763,Winter,1016.412771,0.627
25.13339679,85.23669103,154.6778275,Rainy,1013.772708,0.711
